time,Elevit Yaylası - Rize_temp,Elevit Yaylası - Rize_prcp,Elevit Yaylası - Rize_snow,Elevit Yaylası - Rize_rain,Elevit Yaylası - Rize_tmin,Elevit Yaylası - Rize_tmax,Elevit Yaylası - Rize_wspd,Elevit Yaylası - Rize_rhum
2023-11-19,3.43,0.94,0.0,0.94,0.18,7.55,19.78,67.33
2023-11-20,-3.36,34.75,34.75,0.0,-4.25,-0.82,17.03,92.28
2023-11-21,-5.03,46.2,46.2,0.0,-6.44,-3.71,19.11,88.7
2023-11-22,-1.18,8.44,8.44,0.0,-6.59,2.98,16.15,69.4
2023-11-23,-1.67,7.67,7.67,0.0,-3.8,2.19,16.16,77.59
2023-11-24,-1.03,23.34,23.34,0.0,-4.22,1.57,16.97,79.47
2023-11-25,3.79,0.09,0.0,0.09,-1.65,6.87,21.1,56.67
2023-11-26,6.5,0.04,0.0,0.04,1.59,11.46,28.85,53.68
2023-11-27,-6.11,55.12,55.12,0.0,-7.84,-2.45,14.33,91.77
2023-11-28,-6.14,17.76,17.76,0.0,-9.43,-1.95,12.12,74.36
2023-11-29,-1.68,0.09,0.09,0.0,-8.3,2.19,19.84,55.9
2023-11-30,0.39,0.69,0.69,0.0,-3.23,3.57,15.68,65.03
2023-12-01,0.34,0.0,0.0,0.0,-4.19,5.13,15.49,64.59
2023-12-02,1.8,0.0,0.0,0.0,-1.39,8.6,14.95,55.92
2023-12-03,1.72,0.0,0.0,0.0,-2.17,7.11,14.74,54.67
2023-12-04,1.42,0.0,0.0,0.0,-2.77,6.44,14.38,54.91
2023-12-05,-0.05,1.14,1.14,0.0,-2.27,2.12,10.79,78.29
2023-12-06,-1.28,8.06,8.06,0.0,-2.43,-0.26,7.02,90.8
2023-12-07,-0.4,0.54,0.54,0.0,-3.77,3.65,9.84,78.41
2023-12-08,1.63,0.0,0.0,0.0,-2.5,5.82,14.15,65.12
2023-12-09,2.72,0.48,0.0,0.48,0.6,5.55,11.81,66.29
2023-12-10,0.05,4.91,4.91,0.0,-2.82,3.99,10.63,81.66
2023-12-11,-1.4,0.53,0.53,0.0,-4.81,1.64,11.95,70.25
2023-12-12,0.03,1.79,1.79,0.0,-2.07,2.73,9.49,71.67
2023-12-13,-1.52,27.92,27.92,0.0,-3.08,0.07,12.0,92.99
2023-12-14,-2.63,2.23,2.23,0.0,-6.57,1.58,11.61,76.89
2023-12-15,-0.16,0.0,0.0,0.0,-4.43,4.62,14.85,55.67
2023-12-16,0.1,0.52,0.52,0.0,-1.8,3.24,13.82,71.14
2023-12-17,-5.76,23.2,23.2,0.0,-7.56,-2.94,22.03,92.31
2023-12-18,-6.16,20.93,20.93,0.0,-9.49,-2.78,9.91,75.52
2023-12-19,-5.14,0.0,0.0,0.0,-8.71,-1.24,11.32,64.49
2023-12-20,-4.33,0.0,0.0,0.0,-8.8,-0.65,12.67,61.93
2023-12-21,-0.92,0.0,0.0,0.0,-6.29,2.73,16.57,56.45
2023-12-22,1.23,0.04,0.04,0.0,-1.5,4.25,13.69,56.88
2023-12-23,-3.15,14.87,14.87,0.0,-7.22,1.8,19.63,71.42
2023-12-24,-5.9,32.47,32.47,0.0,-9.41,-2.23,21.7,83.89
2023-12-25,-5.47,12.42,12.42,0.0,-10.61,-1.78,14.9,78.23
2023-12-26,-1.57,1.09,1.09,0.0,-6.2,1.34,18.16,70.94
2023-12-27,0.32,0.11,0.11,0.0,-4.43,4.95,16.69,64.87
2023-12-28,-3.26,17.18,17.18,0.0,-5.83,0.46,18.35,87.25
2023-12-29,-4.24,3.69,3.69,0.0,-8.32,-0.23,12.65,67.06
2023-12-30,-3.43,0.0,0.0,0.0,-7.0,1.73,12.6,56.03
2023-12-31,-4.27,0.0,0.0,0.0,-7.81,-0.3,9.69,54.85
2024-01-01,-3.36,0.0,0.0,0.0,-7.4,0.48,12.32,57.41
2024-01-02,-1.93,0.0,0.0,0.0,-5.83,0.69,11.32,54.65
2024-01-03,-3.67,11.59,11.59,0.0,-5.56,-1.35,12.76,81.59
2024-01-04,-3.13,11.66,11.66,0.0,-6.11,-0.69,17.66,79.47
2024-01-05,-1.83,19.83,19.83,0.0,-4.0,0.09,18.64,85.42
2024-01-06,-2.84,31.42,31.42,0.0,-6.69,1.96,15.25,67.76
2024-01-07,-1.32,0.0,0.0,0.0,-6.8,2.78,19.82,53.48
2024-01-08,0.71,0.0,0.0,0.0,-3.08,3.57,18.15,54.17
2024-01-09,-2.26,8.71,8.71,0.0,-3.72,0.14,10.76,88.15
2024-01-10,-4.42,25.68,25.68,0.0,-5.89,-3.13,13.53,93.08
2024-01-11,-6.22,8.38,8.38,0.0,-7.24,-4.56,7.95,88.84
2024-01-12,-6.49,4.74,4.74,0.0,-9.49,-4.39,9.23,84.78
2024-01-13,-10.54,30.72,30.72,0.0,-11.96,-7.95,16.43,90.6
2024-01-14,-10.4,18.38,18.38,0.0,-14.05,-5.87,11.6,75.03
2024-01-15,-7.93,0.0,0.0,0.0,-13.13,-3.48,18.87,58.19
2024-01-16,-1.82,0.37,0.37,0.0,-9.1,2.03,23.08,56.17
2024-01-17,-5.05,20.96,20.96,0.0,-6.04,-3.84,10.95,91.62
2024-01-18,-3.01,1.11,1.11,0.0,-7.78,1.61,13.92,73.2
2024-01-19,0.59,0.0,0.0,0.0,-5.18,5.63,16.26,57.65
2024-01-20,0.59,0.13,0.13,0.0,-2.01,4.48,15.06,62.59
2024-01-21,-3.01,19.49,19.49,0.0,-6.53,1.48,18.39,85.78
2024-01-22,-8.28,31.88,31.88,0.0,-9.08,-6.69,15.06,89.72
2024-01-23,-8.14,6.42,6.42,0.0,-9.98,-6.44,6.94,85.27
2024-01-24,-7.64,0.29,0.29,0.0,-9.9,-5.26,12.39,81.99
2024-01-25,-7.28,0.48,0.48,0.0,-11.03,-3.64,11.0,66.96
2024-01-26,-5.75,0.09,0.09,0.0,-9.2,-3.1,9.02,67.88
2024-01-27,-8.85,13.55,13.55,0.0,-9.59,-7.62,16.71,92.7
2024-01-28,-7.53,23.96,23.96,0.0,-10.01,-5.27,9.43,81.67
2024-01-29,-7.21,1.23,1.23,0.0,-10.3,-3.89,11.79,75.15
2024-01-30,-8.15,3.2,3.2,0.0,-11.29,-3.35,10.97,70.4
2024-01-31,-7.73,0.0,0.0,0.0,-11.88,-3.62,11.95,60.06
2024-02-01,-7.14,0.0,0.0,0.0,-11.51,-3.68,10.52,58.76
2024-02-02,-6.59,0.0,0.0,0.0,-10.89,-2.62,10.44,59.24
2024-02-03,-7.47,6.07,6.07,0.0,-9.5,-5.35,11.51,73.74
2024-02-04,-5.1,0.11,0.11,0.0,-8.83,-2.19,10.61,74.22
2024-02-05,-4.14,5.0,5.0,0.0,-6.28,-2.63,12.63,75.91
2024-02-06,-3.23,33.71,33.71,0.0,-5.29,-1.79,19.38,82.41
2024-02-07,-0.31,32.46,32.46,0.0,-5.79,5.66,16.14,65.95
2024-02-08,-0.3,0.0,0.0,0.0,-4.63,3.82,19.37,58.08
2024-02-09,0.69,0.0,0.0,0.0,-3.48,5.99,16.29,60.68
2024-02-10,1.36,0.0,0.0,0.0,-4.15,6.94,16.33,60.34
2024-02-11,1.38,0.0,0.0,0.0,-4.86,7.27,15.04,56.84
2024-02-12,2.28,0.0,0.0,0.0,-2.33,6.84,14.03,53.37
2024-02-13,2.41,0.0,0.0,0.0,-1.49,6.96,13.24,50.44
2024-02-14,1.74,0.0,0.0,0.0,-2.39,7.17,14.32,61.73
2024-02-15,-1.78,1.74,1.74,0.0,-4.72,0.05,8.36,85.29
2024-02-16,-2.63,0.68,0.68,0.0,-5.76,-0.69,6.52,87.23
2024-02-17,-3.21,14.29,14.29,0.0,-4.16,-1.98,8.97,95.8
2024-02-18,-3.66,22.22,22.22,0.0,-4.92,-2.46,14.04,95.11
2024-02-19,-4.62,2.41,2.41,0.0,-6.29,-2.44,9.13,90.77
2024-02-20,-4.45,0.45,0.45,0.0,-6.66,-2.45,6.24,87.11
2024-02-21,-3.56,1.84,1.84,0.0,-7.62,-0.74,7.47,80.55
2024-02-22,-2.96,1.03,1.03,0.0,-7.05,-0.31,9.62,79.13
2024-02-23,-3.52,5.81,5.81,0.0,-7.22,-0.93,9.44,82.25
2024-02-24,-3.04,0.0,0.0,0.0,-8.54,2.23,9.02,61.21
2024-02-25,-2.96,0.0,0.0,0.0,-8.34,1.29,10.29,57.1
2024-02-26,-1.31,0.0,0.0,0.0,-6.97,2.88,16.82,37.72
2024-02-27,-2.33,0.0,0.0,0.0,-8.07,2.37,13.02,41.39
2024-02-28,-3.58,0.0,0.0,0.0,-9.16,0.45,9.55,49.18
2024-02-29,-3.52,0.0,0.0,0.0,-9.15,1.1,8.59,51.12
2024-03-01,-2.62,0.0,0.0,0.0,-9.06,1.76,8.92,48.74
2024-03-02,-0.66,0.0,0.0,0.0,-6.1,3.14,9.67,50.47
2024-03-03,-1.45,0.0,0.0,0.0,-4.75,1.5,10.82,68.88
2024-03-04,-1.89,0.45,0.45,0.0,-4.68,0.33,5.9,85.47
2024-03-05,-0.9,0.0,0.0,0.0,-6.01,2.37,8.38,74.88
2024-03-06,1.09,3.28,3.28,0.0,-3.78,6.17,15.8,63.95
2024-03-07,-3.78,28.2,28.2,0.0,-4.7,-2.45,14.76,89.7
2024-03-08,-3.79,5.42,5.42,0.0,-6.33,-1.07,10.05,83.86
2024-03-09,-3.64,0.48,0.48,0.0,-7.3,-0.49,10.41,81.23
2024-03-10,-5.16,10.95,10.95,0.0,-7.76,-3.39,8.12,85.39
2024-03-11,-3.53,0.0,0.0,0.0,-8.87,-0.02,10.78,69.02
2024-03-12,-0.47,0.0,0.0,0.0,-8.56,4.09,11.87,52.56
2024-03-13,3.26,0.0,0.0,0.0,-3.84,8.69,15.52,51.41
2024-03-14,0.22,0.0,0.0,0.0,-3.24,4.16,13.7,65.57
2024-03-15,-1.38,2.02,2.02,0.0,-4.25,1.02,9.16,78.11
2024-03-16,-3.05,19.59,19.59,0.0,-4.56,-1.24,9.67,90.99
2024-03-17,-2.74,4.02,4.02,0.0,-4.69,-1.13,7.44,85.05
2024-03-18,-1.5,2.21,2.21,0.0,-4.42,0.61,7.46,84.97
2024-03-19,-3.1,5.62,5.62,0.0,-4.3,-1.11,13.53,90.5
2024-03-20,-2.77,4.66,4.66,0.0,-5.94,-0.87,7.27,81.62
2024-03-21,-2.7,1.05,1.05,0.0,-6.78,0.07,9.08,82.16
2024-03-22,-5.46,11.55,11.55,0.0,-6.45,-4.04,13.67,89.0
2024-03-23,-4.53,9.6,9.6,0.0,-8.37,-2.64,8.15,83.08
2024-03-24,-3.45,6.58,6.58,0.0,-7.46,-0.43,10.81,76.99
2024-03-25,-0.4,0.11,0.11,0.0,-8.23,2.88,12.54,56.29
2024-03-26,-3.26,11.77,11.77,0.0,-5.86,0.39,20.57,66.81
2024-03-27,-2.82,0.86,0.86,0.0,-8.78,1.68,13.4,60.44
2024-03-28,1.55,0.0,0.0,0.0,-6.02,8.05,13.67,57.32
2024-03-29,3.04,0.0,0.0,0.0,-2.0,9.66,15.16,63.53
2024-03-30,2.76,0.69,0.0,0.69,-1.31,6.38,11.62,69.88
2024-03-31,3.45,0.0,0.0,0.0,-2.22,8.58,10.28,57.74
2024-04-01,4.62,0.0,0.0,0.0,-0.45,9.61,10.26,56.75
2024-04-02,5.72,0.0,0.0,0.0,-0.06,12.07,12.12,51.22
2024-04-03,6.08,0.06,0.0,0.06,-0.14,15.26,18.09,54.9
2024-04-04,1.63,0.2,0.2,0.0,-2.65,4.24,8.66,68.38
2024-04-05,0.29,5.28,5.28,0.0,-2.16,3.9,12.47,79.66
2024-04-06,-0.36,0.83,0.83,0.0,-3.86,2.59,7.67,79.45
2024-04-07,0.21,0.0,0.0,0.0,-4.91,3.41,7.88,78.41
2024-04-08,0.96,0.48,0.48,0.0,-3.22,3.85,7.71,75.82
2024-04-09,2.47,0.0,0.0,0.0,-3.12,6.0,8.95,77.11
2024-04-10,-0.66,0.48,0.48,0.0,-3.03,1.08,8.43,84.33
2024-04-11,0.74,0.02,0.02,0.0,-2.66,2.88,6.9,84.83
2024-04-12,1.99,0.0,0.0,0.0,-2.28,5.04,8.31,81.71
2024-04-13,0.94,0.24,0.24,0.0,-0.32,2.28,7.32,85.67
2024-04-14,-0.51,2.98,2.98,0.0,-1.76,1.15,9.11,89.78
2024-04-15,1.82,1.45,1.45,0.0,-3.71,4.63,8.09,74.86
2024-04-16,5.87,0.0,0.0,0.0,-2.95,11.12,10.1,58.47
2024-04-17,11.18,0.0,0.0,0.0,1.35,17.51,12.74,47.61
2024-04-18,12.91,0.0,0.0,0.0,4.48,19.49,14.21,47.47
2024-04-19,5.09,0.42,0.0,0.42,2.15,10.2,13.7,74.74
2024-04-20,5.14,0.0,0.0,0.0,0.97,8.11,9.07,74.06
2024-04-21,6.09,0.0,0.0,0.0,1.23,11.49,11.3,65.35
2024-04-22,5.52,0.0,0.0,0.0,-0.72,8.37,9.94,75.7
2024-04-23,4.77,0.0,0.0,0.0,-0.99,8.06,8.9,71.68
2024-04-24,9.28,0.0,0.0,0.0,-0.17,15.42,13.96,50.99
2024-04-25,12.48,0.0,0.0,0.0,5.31,17.85,14.86,47.22
2024-04-26,10.99,0.0,0.0,0.0,5.43,17.57,12.18,58.25
2024-04-27,6.72,2.47,0.0,2.47,3.55,10.23,9.39,79.8
2024-04-28,6.71,0.15,0.0,0.15,2.32,9.96,8.61,80.42
2024-04-29,5.2,0.0,0.0,0.0,1.45,8.16,7.29,82.71
2024-04-30,4.11,0.97,0.0,0.97,1.22,6.29,7.77,85.44
2024-05-01,5.27,0.34,0.0,0.34,1.96,8.72,7.29,81.96
2024-05-02,2.58,6.02,0.0,6.02,1.49,4.35,7.1,90.86
2024-05-03,2.12,13.67,0.0,13.67,0.56,3.45,7.71,90.67
2024-05-04,3.37,3.81,0.0,3.81,0.1,6.74,7.0,86.71
2024-05-05,1.38,25.58,25.58,0.0,-1.41,3.26,17.31,90.75
2024-05-06,-1.03,13.11,13.11,0.0,-3.12,0.59,10.76,86.0
2024-05-07,0.15,1.22,1.22,0.0,-2.5,3.1,7.89,79.27
2024-05-08,3.07,0.09,0.0,0.09,-2.64,6.39,8.75,70.91
2024-05-09,5.09,0.0,0.0,0.0,-2.9,8.65,9.55,62.77
2024-05-10,6.16,0.58,0.0,0.58,0.84,9.17,9.22,74.41
2024-05-11,6.54,1.67,0.0,1.67,2.69,11.73,16.62,74.84
2024-05-12,2.14,7.74,0.0,7.74,0.38,4.44,15.97,87.06
2024-05-13,1.33,6.51,6.51,0.0,-1.25,3.86,10.99,77.28
2024-05-14,-1.54,7.45,7.45,0.0,-3.11,0.15,12.98,86.15
2024-05-15,2.05,3.2,0.0,3.2,-4.35,5.03,9.1,80.08
2024-05-16,1.48,2.43,2.43,0.0,-2.11,5.69,9.06,84.28
2024-05-17,2.41,8.34,0.0,8.34,-2.53,5.55,8.21,79.82
2024-05-18,3.37,0.0,0.0,0.0,-3.08,6.26,11.19,70.27
2024-05-19,3.5,0.02,0.0,0.02,-2.01,6.81,8.75,73.28
2024-05-20,4.37,0.0,0.0,0.0,-2.48,7.64,8.38,75.41
2024-05-21,5.0,0.0,0.0,0.0,-1.78,9.23,7.73,77.97
2024-05-22,6.52,0.0,0.0,0.0,-0.31,9.55,7.8,77.44
2024-05-23,8.33,0.0,0.0,0.0,1.4,11.44,7.75,73.32
2024-05-24,7.5,0.57,0.0,0.57,4.35,10.49,10.95,77.51
2024-05-25,4.77,3.95,0.0,3.95,2.67,7.12,9.8,80.54
2024-05-26,5.46,1.86,0.0,1.86,1.99,8.26,8.01,82.07
2024-05-27,7.36,4.05,0.0,4.05,2.55,10.6,8.33,79.47
2024-05-28,9.31,0.09,0.0,0.09,3.27,13.05,10.23,80.27
2024-05-29,7.12,2.2,0.0,2.2,4.08,10.1,9.88,84.14
2024-05-30,8.34,1.02,0.0,1.02,3.4,12.34,9.21,79.48
2024-05-31,7.8,6.7,0.0,6.7,3.71,10.28,8.49,85.56
2024-06-01,7.13,4.24,0.0,4.24,3.65,10.51,8.63,80.13
2024-06-02,9.41,0.15,0.0,0.15,1.77,12.86,10.18,67.49
2024-06-03,10.31,0.0,0.0,0.0,2.94,13.61,8.19,68.97
2024-06-04,11.31,0.0,0.0,0.0,3.42,14.35,8.04,71.13
2024-06-05,13.03,0.0,0.0,0.0,5.89,16.96,8.3,70.37
2024-06-06,12.4,0.0,0.0,0.0,5.95,15.44,8.74,69.49
2024-06-07,11.6,0.0,0.0,0.0,6.08,14.2,8.93,78.11
2024-06-08,10.37,0.0,0.0,0.0,6.19,13.35,8.01,80.83
2024-06-09,8.33,3.53,0.0,3.53,6.49,11.7,10.14,83.31
2024-06-10,9.73,11.68,0.0,11.68,4.86,13.51,8.99,80.5
2024-06-11,11.91,0.15,0.0,0.15,5.18,14.44,9.67,72.91
2024-06-12,13.11,0.0,0.0,0.0,5.81,16.0,9.88,64.9
2024-06-13,13.55,0.0,0.0,0.0,6.42,16.98,9.18,59.55
2024-06-14,14.32,0.0,0.0,0.0,7.07,17.06,10.94,61.21
2024-06-15,12.83,1.45,0.0,1.45,8.58,18.25,16.23,68.11
2024-06-16,10.1,6.13,0.0,6.13,7.38,11.73,8.29,86.47
2024-06-17,10.54,0.0,0.0,0.0,8.06,13.33,7.2,83.8
2024-06-18,11.2,0.2,0.0,0.2,8.16,14.48,6.84,86.2
2024-06-19,11.72,0.0,0.0,0.0,8.45,14.58,6.69,84.0
2024-06-20,10.74,2.28,0.0,2.28,8.45,13.55,7.24,84.47
2024-06-21,12.66,2.14,0.0,2.14,8.08,15.6,11.72,81.14
2024-06-22,11.17,0.85,0.0,0.85,8.06,13.85,9.1,81.76
2024-06-23,12.31,0.0,0.0,0.0,6.2,15.15,9.27,78.54
2024-06-24,13.12,0.0,0.0,0.0,7.1,15.88,7.98,78.42
2024-06-25,12.6,0.07,0.0,0.07,8.94,15.9,10.19,80.05
2024-06-26,9.17,16.99,0.0,16.99,6.62,11.24,16.9,85.54
2024-06-27,10.26,12.42,0.0,12.42,4.34,13.29,10.43,70.14
2024-06-28,10.72,0.0,0.0,0.0,3.87,13.84,10.79,69.63
2024-06-29,11.04,0.0,0.0,0.0,5.19,13.93,9.84,75.9
2024-06-30,11.31,0.81,0.0,0.81,7.28,14.6,7.29,77.83
2024-07-01,9.66,5.29,0.0,5.29,7.0,12.34,11.96,85.87
2024-07-02,11.24,2.54,0.0,2.54,7.12,14.17,10.02,83.34
2024-07-03,13.5,0.0,0.0,0.0,7.23,16.26,10.8,75.94
2024-07-04,16.06,0.15,0.0,0.15,8.34,21.27,10.86,68.58
2024-07-05,14.64,0.02,0.0,0.02,11.42,18.61,14.8,78.97
2024-07-06,11.26,2.76,0.0,2.76,9.48,14.2,12.99,88.22
2024-07-07,11.11,3.08,0.0,3.08,7.61,13.32,8.35,85.27
2024-07-08,12.03,2.37,0.0,2.37,8.46,14.56,6.92,83.75
2024-07-09,11.94,1.02,0.0,1.02,8.82,15.0,7.56,80.86
2024-07-10,13.61,0.02,0.0,0.02,9.89,17.32,8.24,79.38
2024-07-11,13.08,3.47,0.0,3.47,8.53,16.42,8.64,77.58
2024-07-12,13.07,1.51,0.0,1.51,10.25,15.23,8.58,84.67
2024-07-13,13.03,3.91,0.0,3.91,9.81,15.48,7.91,85.2
2024-07-14,11.98,7.02,0.0,7.02,9.65,14.31,9.13,87.42
2024-07-15,12.11,3.35,0.0,3.35,9.42,14.9,8.63,83.11
2024-07-16,12.78,0.34,0.0,0.34,9.59,15.13,8.15,82.45
2024-07-17,14.15,1.24,0.0,1.24,11.23,17.06,7.48,83.94
2024-07-18,14.61,1.86,0.0,1.86,10.1,17.9,8.36,86.4
2024-07-19,12.96,20.04,0.0,20.04,8.16,15.51,11.76,85.83
2024-07-20,12.26,17.65,0.0,17.65,8.42,15.57,9.98,85.37
2024-07-21,13.87,1.57,0.0,1.57,8.89,16.93,9.08,76.97
2024-07-22,14.84,0.09,0.0,0.09,8.15,17.81,8.68,77.09
2024-07-23,14.5,0.0,0.0,0.0,8.9,18.04,9.56,76.8
2024-07-24,12.71,2.75,0.0,2.75,8.84,16.76,11.52,81.94
2024-07-25,13.92,1.31,0.0,1.31,8.69,17.23,8.48,78.42
2024-07-26,12.99,0.59,0.0,0.59,8.23,16.52,9.46,77.52
2024-07-27,10.66,8.04,0.0,8.04,8.49,14.44,11.06,84.68
2024-07-28,12.39,6.12,0.0,6.12,7.38,15.48,12.09,83.98
2024-07-29,13.36,0.55,0.0,0.55,7.16,16.51,10.87,74.7
2024-07-30,13.29,0.09,0.0,0.09,7.59,15.9,11.95,77.94
2024-07-31,9.67,15.49,0.0,15.49,7.77,11.67,13.15,83.66
2024-08-01,11.77,2.81,0.0,2.81,7.22,14.7,8.42,76.7
2024-08-02,11.95,0.0,0.0,0.0,7.61,14.81,7.51,82.01
2024-08-03,12.68,0.0,0.0,0.0,8.44,15.32,7.64,82.15
2024-08-04,14.31,0.0,0.0,0.0,8.52,17.57,8.02,79.34
2024-08-05,13.89,0.0,0.0,0.0,8.53,17.18,9.5,75.03
2024-08-06,14.02,0.73,0.0,0.73,9.4,16.91,7.41,80.45
2024-08-07,14.55,0.46,0.0,0.46,9.27,17.94,8.81,81.14
2024-08-08,13.28,1.34,0.0,1.34,7.91,16.9,8.42,82.12
2024-08-09,11.76,0.05,0.0,0.05,7.74,14.63,8.48,78.59
2024-08-10,11.44,0.09,0.0,0.09,8.53,14.26,7.52,77.58
2024-08-11,11.91,2.67,0.0,2.67,7.5,15.48,12.49,73.7
2024-08-12,11.37,6.75,0.0,6.75,8.43,14.9,13.97,82.58
2024-08-13,11.66,0.15,0.0,0.15,7.47,14.99,9.73,77.19
2024-08-14,11.45,0.0,0.0,0.0,6.54,15.81,10.47,72.48
2024-08-15,11.12,0.0,0.0,0.0,5.89,14.68,10.6,74.04
2024-08-16,10.35,0.51,0.0,0.51,7.11,14.14,10.84,76.3
2024-08-17,10.48,0.0,0.0,0.0,4.79,14.1,10.52,72.26
2024-08-18,11.43,0.0,0.0,0.0,6.33,15.26,10.05,74.34
2024-08-19,12.87,0.0,0.0,0.0,8.01,16.72,8.46,75.9
2024-08-20,15.1,0.0,0.0,0.0,9.6,18.18,7.47,77.72
2024-08-21,13.87,0.0,0.0,0.0,8.84,17.47,8.05,76.9
2024-08-22,13.92,0.24,0.0,0.24,9.72,17.65,8.92,75.63
2024-08-23,13.71,1.56,0.0,1.56,10.75,16.88,10.22,81.91
2024-08-24,12.33,13.23,0.0,13.23,10.36,14.92,12.13,88.92
2024-08-25,10.79,9.41,0.0,9.41,8.31,13.42,10.31,86.53
2024-08-26,11.05,14.33,0.0,14.33,7.44,14.2,9.76,83.8
2024-08-27,13.08,0.0,0.0,0.0,7.98,14.27,8.67,77.2
2024-09-04,11.02,0.0,0.0,0.0,8.74,14.12,9.79,88.17
2024-09-05,10.61,8.53,0.0,8.53,7.96,13.51,7.72,86.91
2024-09-06,9.8,13.55,0.0,13.55,7.68,12.94,8.47,87.83
2024-09-07,10.49,0.0,0.0,0.0,6.44,14.23,9.43,79.05
2024-09-08,12.24,0.81,0.0,0.81,9.23,16.14,9.89,79.24
2024-09-09,11.68,0.43,0.0,0.43,8.06,14.83,9.85,76.91
2024-09-10,13.99,1.66,0.0,1.66,8.53,17.58,9.43,75.07
2024-09-11,14.59,0.0,0.0,0.0,9.49,19.03,9.43,70.24
2024-09-12,13.77,0.0,0.0,0.0,8.76,17.19,11.87,73.27
2024-09-13,12.07,0.92,0.0,0.92,9.5,15.44,9.1,84.67
2024-09-14,13.26,0.0,0.0,0.0,8.74,16.53,7.01,82.19
2024-09-15,13.56,0.0,0.0,0.0,8.65,16.81,9.08,79.23
2024-09-16,11.5,19.82,0.0,19.82,8.35,16.71,14.25,81.85
2024-09-17,8.34,24.23,0.0,24.23,7.05,10.86,10.7,89.78
2024-09-18,9.83,0.37,0.0,0.37,4.19,13.55,9.15,80.73
2024-09-19,9.71,4.58,0.0,4.58,5.01,13.28,9.22,80.42
2024-09-20,6.81,44.18,0.0,44.18,4.96,10.73,11.04,85.74
2024-09-21,8.64,12.94,0.0,12.94,4.02,12.1,8.88,81.05
2024-09-22,8.81,0.58,0.0,0.58,4.9,12.21,9.58,81.35
2024-09-23,8.95,2.37,0.0,2.37,5.35,13.27,10.34,82.61
2024-09-24,7.37,7.33,0.0,7.33,4.72,10.94,10.28,79.32
2024-09-25,9.41,1.79,0.0,1.79,4.01,12.59,10.22,79.55
2024-09-26,9.32,0.28,0.0,0.28,3.98,12.41,8.78,81.61
2024-09-27,9.6,0.22,0.0,0.22,4.28,12.99,8.5,80.27
2024-09-28,10.42,0.0,0.0,0.0,5.25,15.33,10.12,78.35
2024-09-29,12.08,0.0,0.0,0.0,6.5,16.27,11.72,68.89
2024-09-30,11.29,0.0,0.0,0.0,6.13,15.56,10.76,66.13
2024-10-01,6.46,20.94,0.0,20.94,5.09,9.58,14.17,85.05
2024-10-02,4.29,48.45,0.0,48.45,1.61,8.4,10.13,81.95
2024-10-03,6.72,6.23,0.0,6.23,1.66,11.26,9.87,72.95
2024-10-04,7.43,0.0,0.0,0.0,1.75,12.13,11.68,69.7
2024-10-05,7.78,0.0,0.0,0.0,1.97,12.83,10.8,67.3
2024-10-06,9.24,0.0,0.0,0.0,2.18,14.93,11.54,61.25
2024-10-07,11.14,0.0,0.0,0.0,4.6,16.88,14.98,61.14
2024-10-08,8.03,6.01,0.0,6.01,6.09,10.92,10.02,90.03
2024-10-09,8.48,0.39,0.0,0.39,3.31,13.06,10.84,76.5
2024-10-10,8.64,0.0,0.0,0.0,2.98,12.67,14.37,67.39
2024-10-11,9.29,3.63,0.0,3.63,6.3,12.52,10.43,82.39
2024-10-12,7.91,0.0,0.0,0.0,3.6,12.1,10.56,75.53
2024-10-13,7.71,29.06,0.0,29.06,5.7,11.43,12.57,79.56
2024-10-14,4.93,27.21,0.0,27.21,3.67,6.97,8.38,90.94
2024-10-15,4.53,10.05,0.0,10.05,3.24,6.08,7.31,92.11
2024-10-16,5.49,2.27,0.0,2.27,3.14,8.57,7.0,85.7
2024-10-17,2.65,31.38,0.0,31.38,0.38,5.45,20.95,89.23
2024-10-18,0.74,27.82,27.82,0.0,-2.26,3.75,25.91,81.95
2024-10-19,-1.58,9.3,9.3,0.0,-5.01,2.77,18.09,79.8
2024-10-20,-0.26,22.75,22.75,0.0,-3.93,2.94,20.13,79.43
2024-10-21,-4.69,29.78,29.78,0.0,-6.01,-3.02,22.27,90.56
2024-10-22,-1.04,12.11,12.11,0.0,-5.36,3.56,15.39,80.15
2024-10-23,-0.41,19.61,19.61,0.0,-4.22,2.86,11.95,81.59
2024-10-24,0.85,8.92,8.92,0.0,-1.92,4.32,10.86,82.0
2024-10-25,1.41,17.19,17.19,0.0,-1.69,5.39,11.49,83.66
2024-10-26,-0.19,24.55,24.55,0.0,-1.52,1.66,17.43,90.39
2024-10-27,0.42,20.81,20.81,0.0,-3.41,5.02,10.07,79.28
2024-10-28,-0.0,0.0,0.0,0.0,-5.02,5.02,11.34,68.24
2024-10-29,0.27,0.0,0.0,0.0,-4.81,4.87,11.07,70.03
2024-10-30,0.33,0.0,0.0,0.0,-4.95,5.23,11.19,74.27
2024-10-31,0.56,0.0,0.0,0.0,-4.48,5.06,10.66,74.7
2024-11-01,1.12,0.0,0.0,0.0,-3.85,5.61,11.28,75.23
2024-11-02,1.59,0.0,0.0,0.0,-3.46,6.43,11.0,67.55
2024-11-03,0.27,12.21,12.21,0.0,-3.21,4.85,15.93,75.84
2024-11-04,-3.47,4.31,4.31,0.0,-5.36,-0.3,9.93,83.92
2024-11-05,-4.23,24.55,24.55,0.0,-5.47,-2.02,20.82,82.88
