time,Ayder yaylası - Rize_temp,Ayder yaylası - Rize_prcp,Ayder yaylası - Rize_snow,Ayder yaylası - Rize_rain,Ayder yaylası - Rize_tmin,Ayder yaylası - Rize_tmax,Ayder yaylası - Rize_wspd,Ayder yaylası - Rize_rhum
2023-11-27,-2.1,54.58,54.58,0.0,-3.8,1.5,14.01,91.95
2023-11-28,-2.13,17.21,17.21,0.0,-5.37,2.04,12.03,74.92
2023-11-29,2.25,0.1,0.0,0.1,-4.12,5.95,20.43,55.5
2023-11-30,4.25,0.73,0.0,0.73,0.73,7.42,16.02,64.38
2023-12-01,4.35,0.0,0.0,0.0,-0.1,9.14,15.95,64.66
2023-12-02,5.89,0.0,0.0,0.0,2.73,12.65,15.51,55.61
2023-12-03,5.79,0.0,0.0,0.0,1.93,11.14,15.37,54.22
2023-12-04,5.5,0.0,0.0,0.0,1.32,10.5,14.8,54.57
2023-12-05,4.01,1.1,0.0,1.1,1.69,6.35,10.66,77.37
2023-12-06,2.82,7.85,0.0,7.85,1.7,3.83,7.17,90.64
2023-12-07,3.78,0.6,0.0,0.6,0.42,7.8,9.89,78.64
2023-12-08,5.82,0.0,0.0,0.0,1.71,9.91,14.47,64.97
2023-12-09,6.94,0.43,0.0,0.43,4.72,9.79,12.18,65.73
2023-12-10,4.25,5.24,0.0,5.24,1.36,8.21,10.64,81.72
2023-12-11,2.75,0.6,0.0,0.6,-0.62,5.69,12.34,70.38
2023-12-12,4.2,1.69,0.0,1.69,2.03,6.93,9.59,71.29
2023-12-13,2.67,26.19,0.0,26.19,1.06,4.38,11.66,92.96
2023-12-14,1.56,2.42,2.42,0.0,-2.33,5.73,11.65,77.0
2023-12-15,3.88,0.0,0.0,0.0,-0.33,8.55,15.54,55.46
2023-12-16,4.31,0.48,0.0,0.48,2.37,7.58,13.74,70.92
2023-12-17,-1.46,23.44,23.44,0.0,-3.36,1.44,21.39,92.14
2023-12-18,-2.16,19.32,19.32,0.0,-5.44,1.31,9.83,75.87
2023-12-19,-1.13,0.0,0.0,0.0,-4.58,2.8,11.56,64.5
2023-12-20,-0.22,0.0,0.0,0.0,-4.7,3.45,12.91,61.45
2023-12-21,3.09,0.0,0.0,0.0,-2.17,6.65,17.21,55.45
2023-12-22,5.33,0.05,0.0,0.05,2.58,8.36,14.18,56.4
2023-12-23,1.03,15.29,15.29,0.0,-2.99,5.89,19.57,71.84
2023-12-24,-1.77,33.05,33.05,0.0,-5.12,1.93,21.09,84.0
2023-12-25,-1.78,13.41,13.41,0.0,-6.51,1.64,14.86,79.04
2023-12-26,2.08,1.21,0.0,1.21,-2.32,4.77,18.28,72.24
2023-12-27,4.26,0.12,0.0,0.12,-0.39,8.92,17.04,65.42
2023-12-28,0.9,18.43,18.43,0.0,-1.67,4.61,17.83,87.31
2023-12-29,-0.16,3.49,3.49,0.0,-4.17,3.88,12.93,66.99
2023-12-30,0.62,0.0,0.0,0.0,-2.89,5.68,13.04,55.68
2023-12-31,-0.25,0.0,0.0,0.0,-3.73,3.72,9.92,54.42
2024-01-01,0.67,0.0,0.0,0.0,-3.37,4.46,12.57,56.87
2024-01-02,2.13,0.0,0.0,0.0,-1.68,4.69,11.7,54.19
2024-01-03,0.4,12.3,12.3,0.0,-1.53,2.8,12.81,81.66
2024-01-04,0.79,11.37,11.37,0.0,-2.1,3.12,17.7,80.09
2024-01-05,2.2,21.24,0.0,21.24,0.1,4.04,18.57,85.6
2024-01-06,1.28,32.27,32.27,0.0,-2.48,5.94,14.98,68.42
2024-01-07,2.75,0.0,0.0,0.0,-2.65,6.8,20.6,52.6
2024-01-08,4.68,0.0,0.0,0.0,0.98,7.58,18.32,53.46
2024-01-09,1.82,9.55,9.55,0.0,0.35,4.3,10.81,88.18
2024-01-10,-0.23,23.57,23.57,0.0,-1.71,1.11,13.0,93.09
2024-01-11,-2.09,7.7,7.7,0.0,-3.13,-0.45,7.68,89.05
2024-01-12,-2.43,4.93,4.93,0.0,-5.29,-0.35,8.98,85.06
2024-01-13,-6.28,30.1,30.1,0.0,-7.84,-3.62,16.0,90.2
2024-01-14,-6.37,16.79,16.79,0.0,-10.05,-1.83,11.66,74.91
2024-01-15,-3.93,0.0,0.0,0.0,-9.03,0.45,19.46,58.1
2024-01-16,1.95,0.41,0.41,0.0,-5.01,5.72,23.29,56.22
2024-01-17,-1.03,19.88,19.88,0.0,-2.06,0.23,10.89,91.81
2024-01-18,1.15,1.07,1.07,0.0,-3.62,5.85,14.32,73.13
2024-01-19,4.55,0.0,0.0,0.0,-1.08,9.47,16.76,57.12
2024-01-20,4.67,0.14,0.0,0.14,2.01,8.48,15.19,62.36
2024-01-21,1.17,18.32,18.32,0.0,-2.3,5.55,17.86,85.53
2024-01-22,-4.06,29.91,29.91,0.0,-4.88,-2.45,14.44,90.01
2024-01-23,-4.07,5.92,5.92,0.0,-5.9,-2.36,6.8,85.19
2024-01-24,-3.59,0.26,0.26,0.0,-5.79,-1.25,11.82,81.96
2024-01-25,-3.19,0.43,0.43,0.0,-6.89,0.42,11.17,66.59
2024-01-26,-1.7,0.1,0.1,0.0,-5.11,1.03,8.97,67.5
2024-01-27,-4.74,13.96,13.96,0.0,-5.49,-3.48,16.08,92.67
2024-01-28,-3.52,22.33,22.33,0.0,-5.99,-1.27,9.36,82.06
2024-01-29,-3.2,1.09,1.09,0.0,-6.27,0.21,11.67,75.45
2024-01-30,-4.11,2.83,2.83,0.0,-7.28,0.76,11.11,70.07
2024-01-31,-3.75,0.0,0.0,0.0,-7.89,0.42,12.1,59.32
2024-02-01,-3.15,0.0,0.0,0.0,-7.5,0.36,10.61,58.22
2024-02-02,-2.55,0.0,0.0,0.0,-6.8,1.5,10.45,58.65
2024-02-03,-3.48,6.02,6.02,0.0,-5.47,-1.29,11.33,73.65
2024-02-04,-1.18,0.12,0.12,0.0,-4.81,1.66,10.76,74.54
2024-02-05,-0.16,5.55,5.55,0.0,-2.17,1.4,12.57,76.86
2024-02-06,0.84,37.34,37.34,0.0,-1.24,2.25,19.2,83.56
2024-02-07,3.63,34.62,0.0,34.62,-1.84,9.52,16.13,66.28
2024-02-08,3.77,0.0,0.0,0.0,-0.6,8.08,19.45,58.32
2024-02-09,4.75,0.0,0.0,0.0,0.63,9.99,16.36,60.79
2024-02-10,5.34,0.0,0.0,0.0,-0.08,10.95,16.63,60.21
2024-02-11,5.48,0.0,0.0,0.0,-0.68,11.32,15.45,56.45
2024-02-12,6.38,0.0,0.0,0.0,1.79,10.93,14.45,52.59
2024-02-13,6.56,0.0,0.0,0.0,2.6,11.03,13.61,49.69
2024-02-14,5.95,0.0,0.0,0.0,1.8,11.34,14.68,60.98
2024-02-15,2.4,1.82,0.0,1.82,-0.52,4.36,8.34,84.6
2024-02-16,1.5,0.7,0.7,0.0,-1.65,3.55,6.5,87.08
2024-02-17,0.96,13.02,13.02,0.0,-0.01,2.26,8.6,95.87
2024-02-18,0.51,20.16,20.16,0.0,-0.71,1.74,13.55,95.0
2024-02-19,-0.56,2.4,2.4,0.0,-2.19,1.53,8.86,90.72
2024-02-20,-0.38,0.46,0.46,0.0,-2.61,1.69,6.1,87.0
2024-02-21,0.55,1.63,1.63,0.0,-3.51,3.39,7.36,80.25
2024-02-22,1.17,1.13,1.13,0.0,-2.87,3.91,9.44,78.88
2024-02-23,0.56,5.32,5.32,0.0,-3.12,3.17,9.17,82.15
2024-02-24,1.14,0.0,0.0,0.0,-4.41,6.54,9.23,61.2
2024-02-25,1.25,0.0,0.0,0.0,-4.18,5.59,10.45,56.74
2024-02-26,2.95,0.0,0.0,0.0,-2.66,7.13,17.24,36.68
2024-02-27,1.91,0.0,0.0,0.0,-3.86,6.66,13.49,40.47
2024-02-28,0.55,0.0,0.0,0.0,-5.12,4.71,9.58,48.37
2024-02-29,0.67,0.0,0.0,0.0,-5.01,5.47,8.74,50.38
2024-03-01,1.59,0.0,0.0,0.0,-4.95,6.07,9.07,47.42
2024-03-02,3.67,0.0,0.0,0.0,-1.87,7.57,9.88,49.17
2024-03-03,2.74,0.0,0.0,0.0,-0.51,5.87,10.79,68.26
2024-03-04,2.22,0.5,0.0,0.5,-0.59,4.52,5.8,85.39
2024-03-05,3.32,0.0,0.0,0.0,-1.88,6.71,8.33,74.5
2024-03-06,5.18,2.97,0.0,2.97,0.47,10.17,15.76,63.45
2024-03-07,0.39,26.98,26.98,0.0,-0.49,1.69,14.21,90.13
2024-03-08,0.26,5.52,5.52,0.0,-2.33,3.07,9.84,83.85
2024-03-09,0.46,0.53,0.53,0.0,-3.21,3.71,10.2,80.81
2024-03-10,-1.11,10.26,10.26,0.0,-3.65,0.65,8.08,85.23
2024-03-11,0.51,0.0,0.0,0.0,-4.79,3.98,10.59,69.11
2024-03-12,3.7,0.0,0.0,0.0,-4.42,8.31,12.09,51.76
2024-03-13,7.51,0.0,0.0,0.0,0.33,12.86,15.89,50.31
2024-03-14,4.47,0.0,0.0,0.0,0.98,8.42,13.62,64.83
2024-03-15,2.74,2.15,0.0,2.15,-0.13,5.24,9.22,77.54
2024-03-16,1.01,19.78,19.78,0.0,-0.53,2.82,9.41,91.19
2024-03-17,1.38,3.64,3.64,0.0,-0.59,3.04,7.23,84.49
2024-03-18,2.63,2.04,0.0,2.04,-0.36,4.79,7.39,84.39
2024-03-19,1.14,5.69,5.69,0.0,-0.09,3.19,13.11,90.23
2024-03-20,1.27,4.29,4.29,0.0,-1.85,3.19,7.29,81.81
2024-03-21,1.41,1.15,1.15,0.0,-2.73,4.31,9.01,81.95
2024-03-22,-1.22,11.59,11.59,0.0,-2.25,0.22,13.24,89.23
2024-03-23,-0.55,9.54,9.54,0.0,-4.25,1.36,8.12,83.09
2024-03-24,0.68,6.34,6.34,0.0,-3.4,3.86,10.5,76.73
2024-03-25,3.63,0.12,0.0,0.12,-4.07,7.02,12.45,55.83
2024-03-26,0.86,11.82,11.82,0.0,-1.75,4.43,20.21,67.13
2024-03-27,1.4,0.95,0.95,0.0,-4.64,5.92,13.25,60.02
2024-03-28,5.74,0.0,0.0,0.0,-1.8,12.31,13.88,56.18
2024-03-29,7.31,0.0,0.0,0.0,2.2,13.96,15.34,62.85
2024-03-30,7.02,0.75,0.0,0.75,2.96,10.55,11.7,69.73
2024-03-31,7.79,0.0,0.0,0.0,2.1,12.92,10.42,56.89
2024-04-01,8.98,0.0,0.0,0.0,3.89,13.99,10.47,55.39
2024-04-02,10.06,0.0,0.0,0.0,4.32,16.45,12.32,49.95
2024-04-03,10.24,0.07,0.0,0.07,4.08,19.5,18.16,54.27
2024-04-04,5.88,0.22,0.0,0.22,1.57,8.59,8.42,67.73
2024-04-05,4.47,5.76,0.0,5.76,1.97,8.16,12.45,79.49
2024-04-06,3.72,0.93,0.0,0.93,0.14,6.78,7.68,79.29
2024-04-07,4.32,0.0,0.0,0.0,-0.85,7.65,7.91,78.34
2024-04-08,5.22,0.43,0.0,0.43,0.83,8.24,7.66,74.98
2024-04-09,6.73,0.0,0.0,0.0,1.13,10.46,9.02,76.31
2024-04-10,3.5,0.43,0.0,0.43,1.11,5.23,8.27,83.78
2024-04-11,4.85,0.02,0.0,0.02,1.44,7.02,6.83,84.71
2024-04-12,6.16,0.0,0.0,0.0,1.89,9.28,8.24,81.21
2024-04-13,5.08,0.21,0.0,0.21,3.76,6.43,7.25,85.52
2024-04-14,3.6,3.02,0.0,3.02,2.33,5.23,8.87,89.53
2024-04-15,5.98,1.29,0.0,1.29,0.38,8.89,8.03,74.92
2024-04-16,10.24,0.0,0.0,0.0,1.29,15.57,10.27,57.4
2024-04-17,15.43,0.0,0.0,0.0,5.68,21.79,12.86,46.24
2024-04-18,17.06,0.0,0.0,0.0,8.77,23.72,14.13,46.33
2024-04-19,9.47,0.38,0.0,0.38,6.5,14.75,13.52,73.82
2024-04-20,9.65,0.0,0.0,0.0,5.11,12.75,9.15,72.86
2024-04-21,10.26,0.0,0.0,0.0,5.53,15.69,11.06,65.19
2024-04-22,9.83,0.0,0.0,0.0,3.32,12.74,9.9,74.47
2024-04-23,9.06,0.0,0.0,0.0,3.11,12.43,8.74,70.67
2024-04-24,13.56,0.0,0.0,0.0,4.01,19.66,13.75,49.97
2024-04-25,16.84,0.0,0.0,0.0,9.43,22.3,15.09,45.71
2024-04-26,15.33,0.0,0.0,0.0,9.68,22.04,11.98,57.16
2024-04-27,11.16,2.18,0.0,2.18,7.85,14.78,9.3,78.87
2024-04-28,11.13,0.13,0.0,0.13,6.43,14.51,8.72,78.95
2024-04-29,9.49,0.0,0.0,0.0,5.64,12.53,7.3,81.74
2024-04-30,8.33,0.86,0.0,0.86,5.43,10.63,7.68,85.02
2024-05-01,9.7,0.3,0.0,0.3,6.3,13.33,7.19,81.36
2024-05-02,6.77,5.92,0.0,5.92,5.63,8.63,6.97,90.39
2024-05-03,6.31,13.37,0.0,13.37,4.72,7.71,7.66,90.52
2024-05-04,7.54,3.45,0.0,3.45,4.25,10.95,6.84,86.21
2024-05-05,5.61,25.84,0.0,25.84,2.77,7.54,16.58,90.85
2024-05-06,2.99,13.41,0.0,13.41,0.95,4.57,10.58,86.0
2024-05-07,4.25,1.36,0.0,1.36,1.58,7.28,7.78,79.72
2024-05-08,7.17,0.1,0.0,0.1,1.56,10.5,8.73,70.64
2024-05-09,9.27,0.0,0.0,0.0,1.25,12.95,9.66,62.03
2024-05-10,10.39,0.61,0.0,0.61,4.95,13.48,9.19,73.64
2024-05-11,10.9,1.87,0.0,1.87,6.96,16.33,16.77,74.05
2024-05-12,6.45,7.49,0.0,7.49,4.62,8.81,15.5,87.06
2024-05-13,5.32,6.06,0.0,6.06,2.78,7.92,10.87,77.53
2024-05-14,2.51,7.72,0.0,7.72,0.98,4.2,12.5,86.18
2024-05-15,6.14,2.83,0.0,2.83,-0.26,9.23,8.96,79.86
2024-05-16,5.57,2.68,0.0,2.68,1.99,9.82,9.05,83.99
2024-05-17,6.45,7.87,0.0,7.87,1.58,9.65,8.19,79.44
2024-05-18,7.45,0.0,0.0,0.0,0.94,10.43,11.1,69.49
2024-05-19,7.55,0.02,0.0,0.02,2.03,10.88,8.83,72.53
2024-05-20,8.48,0.0,0.0,0.0,1.62,11.79,8.43,74.87
2024-05-21,9.13,0.0,0.0,0.0,2.31,13.52,7.8,77.63
2024-05-22,10.67,0.0,0.0,0.0,3.8,13.78,7.82,77.02
2024-05-23,12.58,0.0,0.0,0.0,5.6,15.74,7.88,72.74
2024-05-24,11.85,0.54,0.0,0.54,8.6,14.98,10.85,76.84
2024-05-25,8.85,4.31,0.0,4.31,6.75,11.27,9.86,79.98
2024-05-26,9.48,1.8,0.0,1.8,5.97,12.31,8.09,81.82
2024-05-27,11.54,4.36,0.0,4.36,6.58,14.91,8.34,79.16
2024-05-28,13.54,0.1,0.0,0.1,7.46,17.41,10.21,79.03
2024-05-29,11.29,2.0,0.0,2.0,8.29,14.28,9.61,83.68
2024-05-30,12.58,0.94,0.0,0.94,7.52,16.67,9.35,78.47
2024-05-31,11.85,6.52,0.0,6.52,7.88,14.33,8.51,85.06
2024-06-01,11.21,4.13,0.0,4.13,7.82,14.51,8.59,80.34
2024-06-02,13.59,0.13,0.0,0.13,5.93,17.12,10.26,67.27
2024-06-03,14.53,0.0,0.0,0.0,7.13,17.86,8.3,67.93
2024-06-04,15.56,0.0,0.0,0.0,7.61,18.67,8.11,70.12
2024-06-05,17.3,0.0,0.0,0.0,10.14,21.28,8.37,69.46
2024-06-06,16.53,0.0,0.0,0.0,10.11,19.67,8.71,68.97
2024-06-07,15.64,0.0,0.0,0.0,10.07,18.29,8.91,77.77
2024-06-08,14.44,0.0,0.0,0.0,10.2,17.41,7.92,80.71
2024-06-09,12.49,3.86,0.0,3.86,10.59,15.88,9.94,83.67
2024-06-10,13.79,10.79,0.0,10.79,9.03,17.58,8.88,80.77
2024-06-11,16.04,0.13,0.0,0.13,9.32,18.63,9.68,72.87
2024-06-12,17.32,0.0,0.0,0.0,9.92,20.26,9.94,64.6
2024-06-13,17.67,0.0,0.0,0.0,10.59,21.14,9.34,59.02
2024-06-14,18.53,0.0,0.0,0.0,11.19,21.33,11.0,60.21
2024-06-15,16.99,1.29,0.0,1.29,12.73,22.45,16.04,67.24
2024-06-16,14.18,5.95,0.0,5.95,11.53,15.87,8.24,86.39
2024-06-17,14.66,0.0,0.0,0.0,12.13,17.43,7.15,83.87
2024-06-18,15.27,0.22,0.0,0.22,12.2,18.55,6.92,85.9
2024-06-19,15.85,0.0,0.0,0.0,12.5,18.68,6.63,84.0
2024-06-20,14.88,2.06,0.0,2.06,12.58,17.76,7.16,84.62
2024-06-21,16.65,2.31,0.0,2.31,12.14,19.64,11.61,81.15
2024-06-22,15.29,0.9,0.0,0.9,12.06,17.99,9.01,81.42
2024-06-23,16.33,0.0,0.0,0.0,10.26,19.21,9.27,78.18
2024-06-24,17.15,0.0,0.0,0.0,11.19,19.95,7.91,77.91
2024-06-25,16.63,0.07,0.0,0.07,12.89,19.98,10.07,79.49
2024-06-26,13.38,18.09,0.0,18.09,10.73,15.53,16.46,85.18
2024-06-27,14.22,12.33,0.0,12.33,8.34,17.29,10.39,70.15
2024-06-28,14.71,0.0,0.0,0.0,7.91,17.86,10.8,69.58
2024-06-29,15.04,0.0,0.0,0.0,9.13,17.99,9.87,75.8
2024-06-30,15.27,0.88,0.0,0.88,11.32,18.61,7.35,77.94
2024-07-01,13.67,5.69,0.0,5.69,11.01,16.39,11.62,85.43
2024-07-02,15.23,2.78,0.0,2.78,11.11,18.21,9.82,83.28
2024-07-03,17.59,0.0,0.0,0.0,11.32,20.39,10.7,75.71
2024-07-04,20.29,0.17,0.0,0.17,12.5,25.58,11.05,67.86
2024-07-05,18.84,0.02,0.0,0.02,15.54,22.99,14.51,78.39
2024-07-06,15.54,2.59,0.0,2.59,13.69,18.55,12.63,88.01
2024-07-07,15.31,2.94,0.0,2.94,11.63,17.54,8.36,85.19
2024-07-08,16.26,2.35,0.0,2.35,12.56,18.86,6.96,83.62
2024-07-09,16.12,1.03,0.0,1.03,12.94,19.27,7.47,80.39
2024-07-10,17.96,0.02,0.0,0.02,14.14,21.75,8.28,78.73
2024-07-11,17.37,3.88,0.0,3.88,12.61,20.82,8.7,76.86
2024-07-12,17.29,1.46,0.0,1.46,14.35,19.49,8.55,84.52
2024-07-13,17.28,3.53,0.0,3.53,13.88,19.8,7.93,84.9
2024-07-14,16.19,6.99,0.0,6.99,13.74,18.64,9.03,87.14
2024-07-15,16.24,3.62,0.0,3.62,13.5,19.07,8.58,83.24
2024-07-16,16.95,0.3,0.0,0.3,13.68,19.33,8.0,82.52
2024-07-17,18.45,1.3,0.0,1.3,15.44,21.44,7.44,83.71
2024-07-18,18.58,2.05,0.0,2.05,14.1,22.0,8.34,86.04
2024-07-19,17.01,18.09,0.0,18.09,12.26,19.59,11.39,85.71
2024-07-20,16.3,17.98,0.0,17.98,12.55,19.63,9.73,85.42
2024-07-21,17.8,1.58,0.0,1.58,12.92,20.94,9.01,76.86
2024-07-22,18.89,0.1,0.0,0.1,12.29,21.91,8.85,76.67
2024-07-23,18.55,0.0,0.0,0.0,12.93,22.21,9.64,76.33
2024-07-24,16.69,2.8,0.0,2.8,12.88,20.71,11.26,81.71
2024-07-25,17.95,1.4,0.0,1.4,12.67,21.35,8.45,78.14
2024-07-26,16.91,0.66,0.0,0.66,12.28,20.51,9.53,77.57
2024-07-27,14.68,8.45,0.0,8.45,12.43,18.65,10.86,84.56
2024-07-28,16.32,6.71,0.0,6.71,11.41,19.4,11.8,83.66
2024-07-29,17.38,0.6,0.0,0.6,11.23,20.58,10.65,74.9
2024-07-30,17.28,0.1,0.0,0.1,11.59,19.96,11.79,77.94
2024-07-31,13.79,15.84,0.0,15.84,11.91,15.86,12.82,83.95
2024-08-01,15.8,2.48,0.0,2.48,11.23,18.86,8.47,76.9
2024-08-02,15.94,0.0,0.0,0.0,11.72,18.86,7.48,82.04
2024-08-03,16.69,0.0,0.0,0.0,12.51,19.32,7.62,82.18
2024-08-04,18.37,0.0,0.0,0.0,12.59,21.65,8.02,79.05
2024-08-05,17.91,0.0,0.0,0.0,12.54,21.27,9.49,74.91
2024-08-06,18.05,0.64,0.0,0.64,13.43,21.02,7.45,80.52
2024-08-07,18.57,0.5,0.0,0.5,13.3,22.02,8.84,80.85
2024-08-08,17.29,1.26,0.0,1.26,11.98,20.94,8.31,81.81
2024-08-09,15.95,0.04,0.0,0.04,11.79,18.86,8.5,78.66
2024-08-10,15.57,0.1,0.0,0.1,12.68,18.38,7.54,77.63
2024-08-11,16.16,2.44,0.0,2.44,11.58,19.73,12.27,73.67
2024-08-12,15.62,6.56,0.0,6.56,12.59,19.23,13.7,82.33
2024-08-13,15.88,0.17,0.0,0.17,11.58,19.24,9.77,77.33
2024-08-14,15.66,0.0,0.0,0.0,10.6,20.1,10.53,72.66
2024-08-15,15.34,0.0,0.0,0.0,9.96,18.94,10.63,74.18
2024-08-16,14.53,0.55,0.0,0.55,11.2,18.44,10.76,76.56
2024-08-17,14.71,0.0,0.0,0.0,8.94,18.37,10.48,72.42
2024-08-18,15.69,0.0,0.0,0.0,10.4,19.59,9.99,74.05
2024-08-19,17.2,0.0,0.0,0.0,12.16,21.12,8.41,75.07
2024-08-20,19.18,0.0,0.0,0.0,13.65,22.32,7.52,77.01
2024-08-21,18.18,0.0,0.0,0.0,12.97,21.88,8.1,76.07
2024-08-22,18.23,0.21,0.0,0.21,13.8,22.12,8.9,74.88
2024-08-23,17.94,1.46,0.0,1.46,14.9,21.15,10.03,82.1
2024-08-24,16.6,12.07,0.0,12.07,14.52,19.31,11.65,88.68
2024-08-25,14.94,8.68,0.0,8.68,12.32,17.66,10.23,86.15
2024-08-26,15.23,14.34,0.0,14.34,11.51,18.46,9.66,83.57
2024-08-27,17.44,0.0,0.0,0.0,12.09,18.58,8.69,76.67
2024-09-04,15.27,0.0,0.0,0.0,12.91,18.46,9.54,87.76
2024-09-05,14.83,7.92,0.0,7.92,12.01,17.84,7.67,86.57
2024-09-06,14.0,12.87,0.0,12.87,11.78,17.27,8.24,87.48
2024-09-07,14.69,0.0,0.0,0.0,10.51,18.54,9.48,78.95
2024-09-08,16.56,0.75,0.0,0.75,13.44,20.64,9.93,78.58
2024-09-09,15.88,0.4,0.0,0.4,12.08,19.11,9.93,76.11
2024-09-10,18.15,1.86,0.0,1.86,12.65,21.86,9.45,73.9
2024-09-11,18.78,0.0,0.0,0.0,13.64,23.44,9.62,69.42
2024-09-12,17.81,0.0,0.0,0.0,12.82,21.29,11.75,72.73
2024-09-13,16.34,0.91,0.0,0.91,13.74,19.89,8.94,84.52
2024-09-14,17.33,0.0,0.0,0.0,12.84,20.66,7.08,82.1
2024-09-15,17.62,0.0,0.0,0.0,12.73,20.95,9.12,78.81
2024-09-16,15.68,21.44,0.0,21.44,12.57,20.89,13.69,81.35
2024-09-17,12.56,24.43,0.0,24.43,11.29,15.03,10.4,89.76
2024-09-18,13.79,0.41,0.0,0.41,8.2,17.58,9.39,80.51
2024-09-19,13.75,4.09,0.0,4.09,9.04,17.37,9.18,80.37
2024-09-20,10.97,40.74,0.0,40.74,9.08,14.8,10.55,85.58
2024-09-21,12.69,11.69,0.0,11.69,8.08,16.19,8.96,80.95
2024-09-22,12.85,0.56,0.0,0.56,8.98,16.28,9.56,80.82
2024-09-23,13.04,2.49,0.0,2.49,9.38,17.39,10.2,82.24
2024-09-24,11.43,6.5,0.0,6.5,8.76,14.96,10.17,79.44
2024-09-25,13.4,1.59,0.0,1.59,7.98,16.64,10.31,79.71
2024-09-26,13.35,0.31,0.0,0.31,8.02,16.46,8.86,81.47
2024-09-27,13.63,0.24,0.0,0.24,8.36,17.08,8.49,80.19
2024-09-28,14.52,0.0,0.0,0.0,9.34,19.63,10.14,77.59
2024-09-29,16.36,0.0,0.0,0.0,10.66,20.66,12.12,67.31
2024-09-30,15.44,0.0,0.0,0.0,10.22,19.82,10.8,64.88
2024-10-01,10.8,21.31,0.0,21.31,9.31,14.06,13.62,84.26
2024-10-02,8.35,46.44,0.0,46.44,5.74,12.23,10.06,82.28
2024-10-03,10.74,5.56,0.0,5.56,5.71,15.33,10.07,73.05
2024-10-04,11.45,0.0,0.0,0.0,5.81,16.22,11.74,69.44
2024-10-05,11.86,0.0,0.0,0.0,6.09,17.0,10.94,67.1
2024-10-06,13.45,0.0,0.0,0.0,6.37,19.21,11.89,60.39
2024-10-07,15.34,0.0,0.0,0.0,8.84,21.26,15.11,60.38
2024-10-08,12.13,6.55,0.0,6.55,10.17,15.11,9.92,89.61
2024-10-09,12.55,0.34,0.0,0.34,7.39,17.26,10.93,75.77
2024-10-10,12.72,0.0,0.0,0.0,7.13,16.89,14.48,67.0
2024-10-11,13.35,3.98,0.0,3.98,10.47,16.66,10.39,82.46
2024-10-12,12.1,0.0,0.0,0.0,7.66,16.35,10.64,74.91
2024-10-13,11.96,27.92,0.0,27.92,9.91,15.72,12.51,79.29
2024-10-14,9.03,26.49,0.0,26.49,7.75,11.18,8.17,90.71
2024-10-15,8.65,9.95,0.0,9.95,7.28,10.31,7.28,92.0
2024-10-16,9.65,2.3,0.0,2.3,7.19,12.84,6.94,85.67
2024-10-17,6.89,32.01,0.0,32.01,4.59,9.7,19.89,89.28
2024-10-18,4.81,27.77,0.0,27.77,1.9,7.81,24.42,82.05
2024-10-19,2.43,9.86,0.0,9.86,-0.85,6.66,17.3,79.87
2024-10-20,3.75,23.22,0.0,23.22,0.23,7.02,19.29,79.44
2024-10-21,-0.77,30.61,30.61,0.0,-2.14,0.93,21.24,90.98
2024-10-22,3.01,11.44,0.0,11.44,-1.32,7.57,15.0,80.18
2024-10-23,3.64,17.79,0.0,17.79,-0.23,6.94,11.84,81.66
2024-10-24,4.9,9.47,0.0,9.47,2.09,8.43,10.74,82.23
2024-10-25,5.38,17.38,0.0,17.38,2.41,9.31,11.18,83.72
2024-10-26,3.95,25.91,0.0,25.91,2.58,5.77,16.71,90.46
2024-10-27,4.4,19.97,0.0,19.97,0.62,9.09,10.09,78.99
2024-10-28,4.0,0.0,0.0,0.0,-1.0,9.13,11.53,68.11
2024-10-29,4.24,0.0,0.0,0.0,-0.8,8.91,11.14,69.91
2024-10-30,4.29,0.0,0.0,0.0,-0.94,9.33,11.27,74.19
2024-10-31,4.53,0.0,0.0,0.0,-0.49,9.12,10.75,74.67
2024-11-01,5.1,0.0,0.0,0.0,0.16,9.69,11.42,75.28
2024-11-02,5.67,0.0,0.0,0.0,0.6,10.61,11.19,67.25
2024-11-03,4.48,11.97,0.0,11.97,0.96,9.06,15.66,76.05
2024-11-04,0.63,4.48,4.48,0.0,-1.28,3.91,9.72,84.14
2024-11-05,-0.02,26.08,26.08,0.0,-1.34,2.18,20.37,83.16
2024-11-06,0.41,44.33,44.33,0.0,-3.42,4.58,9.8,81.66
2024-11-07,0.87,0.0,0.0,0.0,-2.83,5.67,11.35,72.94
2024-11-08,1.23,0.0,0.0,0.0,-3.0,6.41,11.69,74.0
2024-11-09,1.79,0.0,0.0,0.0,-1.53,7.65,11.03,70.34
2024-11-10,2.19,0.0,0.0,0.0,-2.01,7.7,10.76,65.56
2024-11-11,3.6,0.0,0.0,0.0,-0.14,7.89,11.36,68.25
2024-11-12,3.64,0.02,0.0,0.02,0.18,8.94,8.9,78.33
2024-11-13,2.68,0.0,0.0,0.0,-0.68,8.65,9.99,73.29
2024-11-14,3.05,0.0,0.0,0.0,-0.55,8.71,9.35,70.39
2024-11-15,4.51,0.0,0.0,0.0,0.53,9.05,10.12,65.96
2024-11-16,3.2,33.78,0.0,33.78,0.92,7.12,12.55,81.96
2024-11-17,1.78,17.86,17.86,0.0,-2.32,6.44,11.33,78.56
2024-11-18,4.91,1.47,0.0,1.47,0.0,10.15,13.67,71.55
